Bookmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2018,11,"6,108",65,"17,670",65,0,0,88,112,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2018,"127,771",771,"459,894",381,0,0,"8,838","2,749",30,0,88
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2018,12,"2,391",65,"6,248",65,0,0,8,15,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2018,"127,771",771,"459,894",381,0,0,"8,838","2,749",30,0,88
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,1,"2,394",65,"6,015",65,0,0,2,0,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,2,"3,453",65,"9,202",65,0,0,25,22,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,3,"3,762",65,"13,617",65,0,0,222,128,1,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,4,"6,471",65,"22,622",65,0,0,302,232,2,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,5,"10,068",65,"40,290",65,0,0,800,445,15,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,6,"12,909",62,"63,262",62,0,0,"2,000",562,0,0,20,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,7,"19,440",62,"73,050",62,0,0,"1,478",555,5,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,8,"16,869",62,"62,602",62,0,0,"1,152",550,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,9,"14,139",65,"54,416",65,0,0,995,590,3,0,1,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,10,"10,458",65,"33,657",65,0,0,300,325,1,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,11,"5,860",65,"20,392",65,0,0,342,135,0,0,1,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,12,"3,807",65,"10,118",65,0,0,20,30,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2019,"109,630",771,"409,243",381,0,0,"7,638","3,574",27,0,22
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,1,"1,125",65,"3,772",65,0,0,48,32,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,2,"3,453",65,"12,592",65,0,0,218,112,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,3,"5,553",65,"16,312",65,0,0,135,68,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,4,"3,243",65,"8,144",65,0,0,0,0,3,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,5,"3,819",65,"9,680",65,0,0,0,0,11,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,6,"11,877",62,"30,022",62,0,0,22,5,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,7,"26,688",62,"83,256",62,0,0,922,452,3,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,8,"21,591",62,"55,388",62,0,0,60,58,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,9,"11,892",65,"39,960",65,0,0,552,300,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,10,"10,290",65,"38,115",65,0,0,602,430,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,11,"5,730",65,"17,595",65,0,0,140,132,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,12,"5,997",65,"16,162",65,0,0,25,72,0,0,0,Lava Beds NM,LABE,National Monument,Pacific West ,CA,2020,"111,258",771,"330,998",381,0,0,"2,724","1,661",17,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,1,"1,995",20,"1,995",20,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,2,"2,808",28,"2,808",28,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,3,"5,416",54,"5,418",54,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,4,"9,069",89,"9,069",89,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,5,"23,292",210,"23,297",210,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,6,"88,249",735,"88,267",735,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,7,"74,454",609,"74,454",609,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,8,"67,986",560,"67,986",560,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,9,"39,541",352,"39,541",352,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,10,"13,186",128,"13,186",128,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,11,"5,305",53,"5,305",53,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,12,"1,027",10,"1,027",10,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2016,"332,328","2,848","332,353","1,423",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,1,"1,436",15,"1,436",15,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,2,"1,808",18,"1,808",18,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,3,"5,425",55,"5,425",55,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,4,"9,474",95,"9,474",95,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,5,"31,792",303,"31,792",303,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,6,"73,332",611,"73,332",611,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,7,"68,511",572,"68,511",572,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,8,"53,548",445,"53,548",445,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,9,"32,135",284,"32,135",284,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,10,"13,288",128,"13,288",128,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,11,"3,356",34,"3,356",34,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,12,"2,023",20,"2,023",20,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2017,"296,128","2,580","296,128","1,288",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,1,"1,364",14,"1,364",14,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,2,837,8,837,8,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,3,"3,938",39,"3,938",39,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,4,"6,804",67,"6,804",67,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,5,"31,591",300,"31,591",300,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,6,"63,992",530,"63,992",530,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,7,"62,389",515,"62,389",515,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,8,"47,568",392,"47,568",392,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,9,"36,109",326,"36,109",326,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,10,"12,517",120,"12,517",120,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,11,"4,066",41,"4,066",41,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,12,"1,416",14,"1,416",14,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2018,"272,591","2,366","272,591","1,184",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,1,0,0,0,0,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,2,300,3,300,3,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,3,"2,837",29,"2,837",29,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,4,"7,315",74,"7,315",74,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,5,"33,060",321,"33,060",321,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,6,"61,009",508,"61,009",508,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,7,"45,953",377,"45,953",377,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,8,"37,714",314,"37,714",314,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,9,"33,720",309,"33,720",309,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,10,"15,368",151,"15,368",151,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,11,"2,605",26,"2,605",26,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,12,"1,423",14,"1,423",14,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2019,"241,304","2,126","241,304","1,063",0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,1,640,6,640,6,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,2,430,4,430,4,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,3,750,8,750,8,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,4,0,0,0,0,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,5,0,0,0,0,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,6,"7,820",68,"7,820",68,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,7,"26,068",228,"26,068",228,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,8,"22,028",193,"22,028",193,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,9,"24,721",250,"24,721",250,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,10,"10,003",101,"10,003",101,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,11,"3,251",33,"3,251",33,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,12,"1,750",18,"1,750",18,0,0,0,0,0,0,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,MT,2020,"97,461",909,"97,461",454,0,0,0,0,0,0,0
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,1,"11,253","11,744","52,854","11,744",0,0,24,8,107,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,2,"9,541","12,526","46,069","12,526",0,0,52,20,89,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,3,"48,508","10,734","257,972","10,734",0,0,"2,496","1,544",176,0,22,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,4,"54,541","12,519","305,858","12,519",17,0,"3,272","2,172",251,0,225,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,5,"50,686","13,701","312,716","13,701",304,0,"4,836","1,936",289,0,171,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,6,"80,641","12,870","495,857","12,870","1,447",0,"6,884","1,832",764,0,628,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,7,"119,420","12,936","686,362","12,936","4,485",0,"6,984","1,612",679,0,305,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,8,"72,008","11,659","452,478","11,659","3,803",0,"5,220","1,308",575,0,352,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,9,"46,909","11,078","327,660","11,078","2,731",0,"4,132","1,736",614,0,401,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,10,"52,302","11,394","377,978","11,394","2,657",0,"4,828","3,008",766,0,902,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,11,"24,986","11,640","150,480","11,640",638,0,876,"1,064",467,0,96,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,12,"15,719","13,229","78,832","13,229",283,0,32,8,311,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2016,"586,514","146,030","3,545,116","73,016","16,365",0,"39,636","16,248","5,088",0,"3,102"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2017,1,"9,842","10,705","50,074","10,705",261,0,24,4,131,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2017,"587,853","136,017","3,497,245","68,007","10,791",0,"42,732","16,000","3,753",0,"4,191"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2017,2,"11,027","12,430","61,515","12,430",653,0,44,8,227,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2017,"587,853","136,017","3,497,245","68,007","10,791",0,"42,732","16,000","3,753",0,"4,191"
