ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,7,"15,222",0,"162,787",0,"1,454",0,"1,595",0,181,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,"28,966",0,"344,373",0,"4,216",0,"2,881",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,8,"4,975",0,"66,632",0,994,0,303,0,143,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,"28,966",0,"344,373",0,"4,216",0,"2,881",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,9,"3,429",0,"46,430",0,734,0,498,0,30,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,"28,966",0,"344,373",0,"4,216",0,"2,881",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,10,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,"28,966",0,"344,373",0,"4,216",0,"2,881",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,11,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,"28,966",0,"344,373",0,"4,216",0,"2,881",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,12,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2013,"28,966",0,"344,373",0,"4,216",0,"2,881",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,1,0,0,"2,760",0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,2,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,3,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,4,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,5,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,6,"5,188",0,"54,545",0,"1,034",0,0,0,129,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,7,"16,895",0,"169,479",0,"1,454",0,"1,595",0,181,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,8,"4,860",0,"66,172",0,994,0,303,0,143,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,9,"3,953",0,"37,135",0,734,0,0,0,30,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,10,0,0,"3,320",0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,11,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,12,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2014,"30,896",0,"333,411",0,"4,216",0,"1,898",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,1,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,2,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,3,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,4,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,5,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,6,"5,140",0,"43,343",0,"1,034",0,200,0,129,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,7,"16,676",0,"118,665",0,"1,454",0,"1,595",0,181,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,8,"10,222",0,"43,733",0,994,0,303,0,143,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,9,"4,980",0,"27,548",0,734,0,0,0,30,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,10,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,11,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,12,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2015,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,1,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,2,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,3,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,4,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,5,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,6,"5,140",0,"43,343",0,"1,034",0,200,0,129,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,7,"16,676",0,"118,665",0,"1,454",0,"1,595",0,181,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,8,"10,222",0,"43,733",0,994,0,303,0,143,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,9,"4,980",0,"27,548",0,734,0,0,0,30,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,10,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,11,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,12,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2016,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,1,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,2,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,3,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,4,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,5,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,6,"5,140",0,"43,343",0,"1,034",0,200,0,129,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,7,"16,676",0,"118,665",0,"1,454",0,"1,595",0,181,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,8,"10,222",0,"43,733",0,994,0,303,0,143,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,9,"4,980",0,"27,548",0,734,0,0,0,30,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,10,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,11,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,12,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2017,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,1,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,2,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,3,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,4,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,5,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,6,"5,140",0,"43,343",0,"1,034",0,200,0,129,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,7,"16,676",0,"118,665",0,"1,454",0,"1,595",0,181,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,8,"10,222",0,"43,733",0,994,0,303,0,143,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,9,"4,980",0,"27,548",0,734,0,0,0,30,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,10,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,11,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,12,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,"37,818",0,"233,289",0,"4,216",0,"2,098",0,483,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,1,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,2,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,3,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,4,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,5,100,0,"1,608",0,0,0,0,0,67,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,6,"9,690",0,"48,335",0,937,0,417,0,118,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,7,"37,318",0,"119,409",0,"1,435",0,"1,595",0,60,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,8,"23,772",0,"58,261",0,"1,201",0,525,0,154,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,9,"12,587",0,"28,580",0,695,0,0,0,59,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,10,100,0,552,0,0,0,23,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,11,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,12,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,1,20,0,120,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,2,20,0,120,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,3,20,0,120,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,4,20,0,120,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,5,21,0,698,0,0,0,0,0,21,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,6,"7,749",480,"17,352",480,0,0,0,0,688,480,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,7,"14,922",80,"162,936",80,0,0,0,0,"5,836",0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,8,"14,771",60,"141,673",60,349,0,0,0,"5,191",0,6,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,9,"13,908",80,"218,468",80,305,0,0,0,"8,562",0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,10,20,0,"1,656",0,0,0,0,0,0,0,64,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,11,20,0,120,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,12,20,0,120,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2020,"51,511",700,"543,503","13,280",654,0,0,0,"20,298",480,70
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,1,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,2,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,3,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,4,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,5,149,59,"3,972",59,0,0,0,0,127,119,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,6,"3,403",936,"70,107",936,"1,033",0,543,0,466,151,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,7,"9,073","1,777","135,837","1,777","1,517",0,728,0,"1,071",242,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,8,"7,547","2,131","121,935","2,131","1,280",0,712,0,"1,139",230,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,9,"4,223","1,217","74,375","1,217",747,0,602,0,659,142,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,10,369,146,"2,984",146,0,0,0,0,29,25,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,11,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,12,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2021,"24,764","6,266","409,210","60,664","4,577",0,"2,585",0,"3,491",909,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,1,48,0,96,0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,2,75,0,150,0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,3,95,0,190,0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,4,3,0,6,0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,5,"14,577",0,"51,839",0,0,0,6,0,12,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,6,"67,696",0,"227,769",0,0,0,234,0,198,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,7,"84,556",0,"278,154",0,0,0,388,0,189,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,8,"72,320",0,"239,169",0,0,0,298,0,115,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,9,"41,563",0,"92,096",0,0,0,60,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,10,111,0,111,0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2012,"281,279",0,"889,849",0,0,0,986,0,514,0,0
