X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID
-11550417.1858,5224436.2919,365,AGFO,Agate Fossil Beds National Monument,2012/08/28 00:00:00+00,NE,MW,826917,National Monument,Lands,Agate Fossil Beds,2022/01/06 10:41:20+00,WASO,2022/01/06 10:41:20+00,WASO,98fba23b-617b-4f77-aa56-a89f5ef30226
-8399659.384,5344093.1868,366,FOST,Fort Stanwix National Monument,2010/07/08 00:00:00+00,NY,NE,1888919,National Monument,Lands,Fort Stanwix,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,1600387b-3def-49a5-ab4b-9a6e87cec2f3
-12325612.6208,5479094.6427,367,JODR,"John D. Rockefeller, Jr., Memorial Parkway",2008/04/14 00:00:00+00,WY,IM,1604577,National Parkway,Lands,John D Rockefeller Jr,2022/01/06 10:44:19+00,WASO,2022/01/06 10:44:19+00,WASO,cec79c7e-4069-40f1-b3c8-deee4cb033a2
-8577368.6621,4704347.6813,368,LYBA,Lyndon Baines Johnson Memorial Grove on the Potomac,2020/05/20 00:00:00+00,DC,NC,530776,National Memorial,Lands,Lyndon Baines Johnson Memorial Grove,2022/01/06 10:44:24+00,WASO,2022/01/06 10:44:24+00,WASO,7f7cb3a9-cd39-4fa3-9498-17096ef69352
-12663291.4534,6210435.0207,369,GLAC,Glacier National Park,2017/08/18 00:00:00+00,MT,IM,1803454,National Park,Lands,Glacier,2022/01/06 10:42:51+00,WASO,2022/01/06 10:42:51+00,WASO,0e87149c-45c5-412b-9524-5ee0bbf6e868
-13256781.9883,4525233.6257,370,DEPO,Devils Postpile National Monument,2013/01/25 00:00:00+00,CA,PW,266641,National Monument,Lands,Devils Postpile,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,c99f54c3-62e6-4c32-b54d-b68bc2de077c
-8226578.1659,5125601.5713,371,ELRO,Eleanor Roosevelt National Historic Site,2011/04/22 00:00:00+00,NY,NE,1888914,National Historic Site,Lands,Eleanor Roosevelt,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,69af2cc4-c572-40b0-96f7-9250030cb5ca
-12219836.2449,4154516.5693,372,PEFO,Petrified Forest National Park,2019/08/21 00:00:00+00,AZ,IM,23864,National Park,Lands,Petrified Forest,2022/01/06 10:44:58+00,WASO,2022/01/06 10:44:58+00,WASO,8bbcfbe4-1a8d-4759-939d-5df7891e31d3
-12795027.0575,5283522.0197,373,HAFO,Hagerman Fossil Beds National Monument,2008/09/04 00:00:00+00,ID,PW,395749,National Monument,Lands,Hagerman Fossil Beds,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,8622ee84-ecc0-4007-9b46-28b3894fe816
-7904547.6681,5231420.0875,374,SAIR,Saugus Iron Works National Historic Site,2014/06/09 00:00:00+00,MA,NE,600017,National Historic Site,Lands,Saugus Iron Works,2022/01/06 10:44:29+00,WASO,2022/01/06 10:44:29+00,WASO,fa0740c0-7795-4a32-9165-64d2c475806b
-8600955.95,4712781.0147,375,WOTR,Wolf Trap National Park for the Performing Arts,2004/11/03 00:00:00+00,VA,NC,1888974,Other Designation,Lands,Wolf Trap NP for the Performing Arts,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,57cf18ab-f5b5-4cc0-971c-bcc8dc04446e
-10083527.3845,5932064.5994,376,APIS,Apostle Islands National Lakeshore,2017/08/25 00:00:00+00,WI,MW,1581059,National Lakeshore,Lands,Apostle Islands,2022/01/06 10:44:00+00,WASO,2022/01/06 10:44:00+00,WASO,9de7340e-9bf8-440b-b68d-5c74c90ddf45
-17347391.7213,8192395.544,377,ALAG,Alagnak Wild River,2019/03/21 00:00:00+00,AK,AK,2733449,Wild River,Lands,Alagnak,2022/01/06 10:41:20+00,WASO,2022/01/06 10:41:20+00,WASO,ced1c368-ef7c-4f88-af96-fa14fa9d8076
-8297476.0309,4978154.1736,378,MORR,Morristown National Historical Park,2012/02/23 00:00:00+00,NJ,NE,878495,National Historical Park,Lands,Morristown,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,a749f8d8-343e-4622-8811-39f07d148369
-11285986.8178,5999886.1489,379,KNRI,Knife River Indian Villages National Historic Site,2021/09/23 00:00:00+00,ND,MW,1888938,National Historic Site,Lands,Knife River Indian Villages,2022/01/06 10:41:14+00,WASO,2022/01/06 10:41:14+00,WASO,e04e6454-d572-43f1-a111-c5a85b2909e0
-11513639.8646,5399956.1414,380,WICA,Wind Cave National Park,2021/10/07 00:00:00+00,SD,MW,1263056,National Park,Lands,Wind Cave,2022/01/06 10:41:15+00,WASO,2022/01/06 10:41:15+00,WASO,e3f7ac38-45e3-42ee-93f3-c53b477ab839
-16765045.6028,9180708.9533,381,DENA,Denali National Park,2020/12/18 00:00:00+00,AK,AK,2760439,National Park,Lands,Denali,2022/01/06 10:42:32+00,WASO,2022/01/06 10:42:32+00,WASO,661451d2-7c79-4f7c-b3ca-622c7ccd2300
-9010201.1151,3767617.581,382,FOPU,Fort Pulaski National Monument,2010/12/21 00:00:00+00,GA,SE,314296,National Monument,Lands,Fort Pulaski,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,25695eb6-7659-48b9-91a6-780a8def980d
-9130087.5733,4048076.294,383,NISI,Ninety Six National Historic Site,2006/03/20 00:00:00+00,SC,SE,1227788,National Historic Site,Lands,Ninety Six,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,9510d49c-a33f-428c-bb88-22f2f4a39318
-8615358.562,4773541.8754,384,MONO,Monocacy National Battlefield,2020/09/25 00:00:00+00,MD,NC,588388,National Battlefield,Lands,Monocacy,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,4f42bdf6-1932-413a-95a9-be6709a4d6c5
-12811669.2568,4209264.2552,385,CAMO,Castle Mountains National Monument,2016/03/01 00:00:00+00,CA,PW,2775863,National Monument,Lands,Castle Mountain,2022/01/06 10:42:30+00,WASO,2022/01/06 10:42:30+00,WASO,29338fdf-66fe-470b-9a3a-16554c898119
-8365658.5579,4860414.6965,386,EDAL,Edgar Allan Poe National Historic Site,2009/03/17 00:00:00+00,PA,NE,1888911,National Historic Site,Lands,Edgar Allan Poe,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,48694a63-bcb6-4030-bac8-6b4a58dcac6d
16221921.0684,1713993.1228,387,AMME,American Memorial Park,2015/04/22 00:00:00+00,MP,,1879026,Park,Lands,American Memorial Park,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,dcbe8689-66da-439f-af30-c5fd7b6f46d7
-8578587.6522,4706800.2192,388,THIS,Theodore Roosevelt Island National Memorial,2005/05/31 00:00:00+00,DC,NC,2733420,National Memorial,Lands,Theodore Roosevelt Island,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:07:29+00,RJohnson@nps.gov_nps,6143cef4-fb8d-4364-b38e-cdf504ee53e6
-8574309.071,4708917.1827,389,CAWO,Carter G. Woodson National Historic Site,2006/03/22 00:00:00+00,MD,NC,2085144,National Historic Site,Lands,Carter G. Woodson Home,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:09:34+00,RJohnson@nps.gov_nps,832cc50e-5db3-4513-b8c5-2399691ae376
-13198329.9309,4194722.3071,390,CECH,Cesar E. Chavez National Monument,2013/02/05 00:00:00+00,CA,PW,2754548,National Monument,Lands,César E. Chávez,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:26:04+00,RJohnson@nps.gov_nps,0feb3479-cf9a-4981-a8de-e76cb7b54626
-9392214.4031,3995941.9239,391,MALU,"Martin Luther King, Jr. National Historical Park",2014/11/19 00:00:00+00,GA,SE,1704967,National Historical Park,Lands,Martin Luther King Jr.,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2021/01/10 21:53:57+00,RJohnson@nps.gov_nps,f89528fc-b58e-4548-a529-585bd52f7b2a
16102872.5494,1504284.7097,392,WAPA,War in the Pacific,2015/02/04 00:00:00+00,GU,PW,1828962,National Historical Park,Lands,War in the Pacific,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:27:59+00,RJohnson@nps.gov_nps,d95875da-561e-49c8-a422-8aa7b9ece0a2
-8242221.2807,4967946.19,393,STLI,Statue Of Liberty National Monument,2016/05/06 00:00:00+00,NY,NE,880864,National Monument,Lands,Statue Of Liberty,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:32:35+00,RJohnson@nps.gov_nps,5ecb8ec1-3e15-440b-a402-787bbed7eff1
-8532565.9474,4496726.9465,394,CAJO,Captain John Smith National Historic Trail,2017/11/17 00:00:00+00,MD,NE,2783287,National Historic Trail,Lands,Captain John Smith,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:37:40+00,RJohnson@nps.gov_nps,f5ce416a-363d-43d7-98f1-dc15639cd7b6
-7646712.5426,5771725.1746,395,KAWW,Katahdin Woods And Waters National Monument,2018/01/23 00:00:00+00,ME,NE,2783292,National Monument,Lands,Katahdin Woods And Waters,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:40:04+00,RJohnson@nps.gov_nps,904d2b8f-0b99-493a-b59f-c11354c173c0
-10166148.3755,4472947.7436,396,OZAR,Ozark National Scenic Riverway,2018/11/19 00:00:00+00,MO,MW,751466,National Scenic Riverway,Lands,Ozark,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/06/04 09:43:21+00,RJohnson@nps.gov_nps,32e3730f-dbf3-4de5-88d3-3f6a805d2ae8
-8498985.0138,4140548.9612,397,CALO,Cape Lookout National Seashore,2013/12/18 00:00:00+00,NC,SE,1000889,National Seashore,Lands,Cape Lookout,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,f5cd75f5-f8e2-41f5-8dfd-ef855b550be4
-13751770.7683,6071450.4974,398,OLYM,Olympic National Park,2015/04/22 00:00:00+00,WA,PW,1530459,National Park,Lands,Olympic,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,9777e885-0b0b-40a6-9e6e-b662cada993c
-10175304.977,3846948.5082,399,POPO,Poverty Point National Monument,2013/12/18 00:00:00+00,LA,SE,1888953,National Monument,Lands,Poverty Point,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2f43232e-6446-4db8-b716-b1ef985a14fb
-8376503.8216,4586117.8229,400,ASIS,Assateague Island National Seashore,2013/12/18 00:00:00+00,MD,NE,589056,National Seashore,Lands,Assateague Island,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,3f79f77c-d0bc-41f7-9e47-f04b8c138cb9
-13693269.4613,6184099.6084,401,SAJH,San Juan Island National Historical Park,2015/07/24 00:00:00+00,WA,PW,1534055,National Historical Park,Lands,San Juan Island,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,f10c7e69-9051-463d-92d6-44421a990509
-13804059.0613,5051788.0019,402,REDW,Redwood National Park,2013/12/18 00:00:00+00,CA,PW,277109,National Park,Lands,Redwood,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,9d0a0999-d69b-4649-8c4d-d9448c5b91e8
-8734453.5137,4646498.8512,403,SHEN,Shenandoah National Park,2013/12/18 00:00:00+00,VA,NE,1488805,National Park,Lands,Shenandoah,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,887890ad-7d1f-4c87-93be-b9d5785f395d
-7597050.3779,5517888.4079,404,ACAD,Acadia National Park,2013/12/18 00:00:00+00,ME,NE,578853,National Park,Lands,Acadia,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,0f4ea678-1ebb-48e3-9254-cee62d765950
-9067206.8514,3564850.581,405,TIMU,Timucuan Ecological and Historic Preserve,2013/12/18 00:00:00+00,FL,SE,2733416,Ecological and Historic Preserve,Lands,Timucuan,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,0b5318f7-73b1-4447-a1ef-9a95f8190db4
-7360499.6458,2092461.2825,406,SAJU,San Juan National Historic Site,2013/12/18 00:00:00+00,PR,SE,1879024,National Historic Site,Lands,San Juan,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,1882e817-dcf7-4e57-95cc-18388c264aa9
-9016376.1398,4517573.6497,407,BLUE,Bluestone National Scenic River,2013/12/18 00:00:00+00,WV,NE,1877617,National Scenic River,Lands,Bluestone,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,479f5508-1a56-4bbd-8264-47b04161f304
-9024978.9404,4606647.3579,408,GARI,Gauley River National Recreation Area,2013/12/18 00:00:00+00,WV,NE,1741168,National Recreation Area,Lands,Gauley River,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,90ecb5ab-303d-454f-a69c-ed79997094ba
-13810946.8138,5826534.9443,409,LEWI,Lewis and Clark National Historical Park,2019/09/10 00:00:00+00,WA,PW,2055170,National Historical Park,Lands,Lewis and Clark,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,581f6dc3-69dc-4a85-a1a4-fcc789023ddb
-12943650.6153,5747779.5203,410,NEPE,Nez Perce National Historical Park,2013/12/18 00:00:00+00,WA,PW,394735,National Historical Park,Lands,Nez Perce,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,9d3ae1a9-f9d6-4db3-8dc7-f8a0411e24db
-13174768.1912,6091999.3332,411,LARO,Lake Roosevelt National Recreation Area,2015/04/22 00:00:00+00,WA,PW,1531834,National Recreation Area,Lands,Lake Roosevelt,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,f2596d80-7e53-43ec-ade6-c8cb48fddaad
-8468512.5008,4644551.7748,412,HATU,Harriet Tubman Underground Railroad National Historical Park,2017/06/30 00:00:00+00,MD,NE,2783291,National Historical Park,Lands,Harriet Tubman Underground Railroad,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,9007ca28-707c-423e-b8e3-b3a82d2d87b2
-8423720.5517,5072704.9374,413,STEA,Steamtown National Historic Site,2013/12/18 00:00:00+00,PA,NE,1877509,National Historic Site,Lands,Steamtown,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,45285b3e-c14a-4204-bb3b-e2d3cbc0abff
-13656929.1272,6141349.6028,414,EBLA,Ebey's Landing National Historical Reserve,2015/04/22 00:00:00+00,WA,PW,1888910,National Historical Reserve,Lands,Ebey's Landing,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,c5a1c64a-73a8-4760-81c9-7343c23d54b3
-8122564.6413,4968655.3231,415,FIIS,Fire Island National Seashore,2013/12/18 00:00:00+00,NY,NE,970121,National Seashore,Lands,Fire Island,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,96706947-c357-4873-beb1-1e7515b3bf1a
-9490565.7986,4152915.6546,416,CHCH,Chickamauga and Chattanooga National Military Park,2013/12/18 00:00:00+00,GA,SE,330990,National Military Park,Lands,Chickamauga and Chattanooga,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,1557d61c-fd25-46c8-9c5d-ac33e7221cfd
-9294965.9615,4248754.2691,417,GRSM,Great Smoky Mountains National Park,2013/12/18 00:00:00+00,NC,SE,1018241,National Park,Lands,Great Smoky Mountains,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,efef1a1b-c04f-4da9-aee7-279fae67c926
-9021658.5661,4564881.8455,418,NERI,New River Gorge National Park and Preserve,2013/12/18 00:00:00+00,VA,NE,1877618,National Park and Preserve,Lands,New River Gorge,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2021/05/05 04:19:58+00,RJohnson@nps.gov_nps,67679f8c-faac-45cf-b0be-32ea91c8fe59
-8416145.2616,4196129.4659,419,CAHA,Cape Hatteras National Seashore,2013/12/18 00:00:00+00,NC,SE,982628,National Seashore,Lands,Cape Hatteras,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,16524e86-a8a4-4436-9c5f-f6b7bd111094
-7938440.899,5258165.0115,420,LOWE,Lowell National Historical Park,2013/12/18 00:00:00+00,MA,NE,1888940,National Historical Park,Lands,Lowell,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,cec0b92a-4e68-4c7d-9eda-fc7c02639a80
-9426038.6865,4372779.3182,421,BISO,Big South Fork National River and Recreation Area,2013/12/18 00:00:00+00,TN,SE,1309762,National River and Recreation Area,Lands,Big South Fork,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,dd4b8bae-f74e-4c4f-b49b-c57c2cd7a837
-8342330.8061,5026933.0531,422,DEWA,Delaware Water Gap National Recreation Area,2018/05/25 00:00:00+00,PA,NE,1193711,National Recreation Area,Lands,Delaware Water Gap,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,fa5aab5b-b018-4d8c-8eb3-8cdec126eaed
-9885921.5184,6112022.798,423,ISRO,Isle Royale National Park,2013/12/18 00:00:00+00,MI,MW,1616980,National Park,Lands,Isle Royale,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,f2ed758d-fc1a-4be3-b692-b05301dc735f
-8339599.7094,5033860.3266,424,DELA,Delaware National Scenic River,2018/10/17 00:00:00+00,PA,NE,need,National Scenic River,Lands,Delaware,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,75b5cbf9-22e4-4975-93c9-e04084b84929
-8522717.1233,5298522.2237,425,HART,Harriet Tubman National Historical Park,2019/03/21 00:00:00+00,NY,NE,need,National Historical Park,Lands,Harriet Tubman,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03+00,SCarlton@nps.gov_nps,fbcc2153-affa-4af8-ac35-b9096373a1c7
-10787710.0964,5271425.2644,426,MNRR,Missouri National Recreation River,2020/01/10 00:00:00+00,SD,MW,2733411,National Recreation River,Lands,Missouri,2020/04/04 03:58:17+00,RJohnson@nps.gov_nps,2020/04/04 03:58:17+00,RJohnson@nps.gov_nps,facc1df0-95fc-4476-abde-b793cb42e9ba
-10023388.5508,4575695.9555,427,STGE,Ste. Geneviève National Historical Park,2021/06/02 00:00:00+00,MO,MW,need,National Historical Park,Lands,Ste. Geneviève,2021/07/03 03:10:04+00,RJohnson@nps.gov_nps,2021/07/03 03:10:04+00,RJohnson@nps.gov_nps,d439b9bb-2fbf-4447-8c84-42610ca6e1ff
